_id,timestamp,userId,focusScore,currentStreak,longestStreak,sessionDuration,activeFileDuration,idleTime,typingRhythm,productivityStatus,__v,cluster,tabMetrics.total,tabMetrics.rapid,tabMetrics.patterns.backAndForth,tabMetrics.patterns.sequential,copyPasteMetrics.total,copyPasteMetrics.copy,copyPasteMetrics.cut,copyPasteMetrics.paste,errorMetrics.syntaxErrors,errorMetrics.warningCount,errorMetrics.problemCount,codeMetrics.linesAdded,codeMetrics.linesDeleted,codeMetrics.fileEdits,codeMetrics.codeComplexity,codeMetrics.testCoverage,achievements.0,errorSummary.total,errorSummary.recent,errorSummary.bySeverity.error,errorSummary.bySeverity.warning,errorSummary.bySeverity.info,kmeans_cluster,pca1,pca2,tsne1,tsne2,isolation_forest_anomaly
678b4b6b45ee875d7437c6a6152,2025-02-10T23:00:28.777357,user_1,61.3,0,10,49.786748,984.607,645.186,45,In Flow 🌊,0,Moderate Productivity,3,0,2,0,7,2,3,2,2,5,6,146,35,6,1,63,,13,[],2,5,6,1,0.1523884270941826,0.3622692145293502,18.114094,-23.108162,1
678b4b6b45ee875d7437c6a6153,2025-02-10T23:10:28.777357,user_1,78.3,3,6,39.254374,868.617,162.463,74,Focused 🎯,0,High Productivity,16,4,2,4,10,5,0,5,2,1,9,101,0,3,1,9,"{'type': 'DEBUGGING_MASTER', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a6153_ach', 'timestamp': '2025-02-10T23:10:28.777357'}",12,[],2,1,9,2,-1.4041687007122892,0.9255521107306383,-21.475197,-48.82244,1
678b4b6b45ee875d7437c6a6154,2025-02-10T23:20:28.777357,user_3,59.9,2,1,61.747359,746.112,475.098,67,In Flow 🌊,0,High Productivity,15,2,3,3,5,3,0,0,1,3,3,69,34,2,6,3,,7,[],1,3,3,2,-1.7616929619216468,0.037728811869116835,-21.779291,23.798056,1
678b4b6b45ee875d7437c6a6155,2025-02-10T23:28:28.777357,user_3,84.4,1,6,37.772852,993.433,312.154,96,Focused 🎯,0,High Productivity,14,0,0,4,5,3,0,1,2,3,6,91,46,9,2,37,"{'type': 'CLEAN_CODE_CHAMPION', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a6155_ach', 'timestamp': '2025-02-10T23:28:28.777357'}",11,[],2,3,6,2,-1.7362850472223539,1.4191130348626153,-27.838427,-33.793365,1
678b4b6b45ee875d7437c6a6156,2025-02-10T23:33:28.777357,user_1,41.2,4,1,25.566135,666.086,786.024,48,In Flow 🌊,0,Low Productivity,16,4,1,2,8,2,2,5,1,9,8,78,20,10,6,25,,18,[],1,9,8,0,2.1652963334601947,0.16685488153056816,45.156647,-9.701894,1
678b4b6b45ee875d7437c6a6157,2025-02-10T23:42:28.777357,user_1,29.6,4,5,45.907935,365.034,965.461,32,Distracted 😕,0,Low Productivity,3,3,1,2,9,2,2,3,5,10,12,58,25,5,5,17,,27,[],5,10,12,0,5.542075718890987,0.8797064906531407,74.885254,4.685753,1
678b4b6b45ee875d7437c6a6158,2025-02-10T23:51:28.777357,user_3,53.6,2,6,51.345055,401.462,668.22,57,In Flow 🌊,0,Moderate Productivity,5,4,0,5,3,1,2,5,0,3,8,98,26,4,3,79,,11,[],0,3,8,1,-0.4567618042087498,-0.5936324550000827,-19.848822,-2.1313396,1
678b4b6b45ee875d7437c6a6159,2025-02-10T23:53:28.777357,user_2,66.9,5,7,57.143105,840.831,194.603,87,In Flow 🌊,0,High Productivity,2,4,2,2,10,2,3,2,1,4,2,74,0,9,5,4,,7,[],1,4,2,2,-2.3840034380782584,1.2484062686422888,-61.905178,-13.156063,1
678b4b6b45ee875d7437c6a6160,2025-02-10T23:54:28.777357,user_1,58.6,3,8,35.809798,439.134,571.621,43,In Flow 🌊,0,Moderate Productivity,18,2,3,2,1,1,2,2,1,1,7,151,25,1,5,4,,9,[],1,1,7,1,-0.5412723778729327,-1.7602537105491247,12.241421,-3.2032645,1
678b4b6b45ee875d7437c6a6161,2025-02-10T23:58:28.777357,user_3,37.2,5,10,45.688755,145.17,903.114,47,Distracted 😕,0,Low Productivity,10,4,1,1,9,1,3,0,1,9,15,58,18,2,10,12,,25,[],1,9,15,0,3.7582240899205064,0.6947001654794406,56.342197,-23.681932,1
678b4b6b45ee875d7437c6a6162,2025-02-11T00:08:28.777357,user_3,55.5,1,3,34.432597,594.274,426.325,84,In Flow 🌊,0,Moderate Productivity,18,0,0,1,3,2,3,3,2,0,9,199,42,10,8,40,,11,[],2,0,9,1,-0.8499176405265684,-0.6214989361517983,0.2691609,29.072525,1
678b4b6b45ee875d7437c6a6163,2025-02-11T00:12:28.777357,user_1,84.5,0,8,29.10213,934.521,313.686,78,Focused 🎯,0,High Productivity,1,5,0,4,4,5,0,2,0,1,4,169,42,2,9,50,"{'type': 'CLEAN_CODE_CHAMPION', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a6163_ach', 'timestamp': '2025-02-11T00:12:28.777357'}",5,[],0,1,4,2,-3.081778124351331,-0.3667356243993905,-27.356787,-16.31742,1
678b4b6b45ee875d7437c6a6164,2025-02-11T00:15:28.777357,user_3,67.0,0,7,45.262638,839.304,369.118,77,In Flow 🌊,0,High Productivity,14,1,1,0,4,5,2,0,2,5,3,113,44,6,7,37,,10,[],2,5,3,2,-1.0375687346010962,0.6586724626864414,-39.539585,5.8858037,1
678b4b6b45ee875d7437c6a6165,2025-02-11T00:18:28.777357,user_3,71.2,3,7,49.32469,1043.87,196.431,70,Focused 🎯,0,High Productivity,6,3,3,2,1,3,0,4,2,0,5,136,49,4,2,0,"{'type': 'CLEAN_CODE_CHAMPION', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a6165_ach', 'timestamp': '2025-02-11T00:18:28.777357'}",7,[],2,0,5,2,-2.410269797175072,0.22936992231600795,-35.89353,-0.08425825,1
678b4b6b45ee875d7437c6a6166,2025-02-11T00:27:28.777357,user_1,68.8,0,5,55.398071,658.508,448.593,68,In Flow 🌊,0,High Productivity,19,1,2,4,1,3,2,2,2,3,6,23,6,3,5,80,,11,[],2,3,6,2,-0.8471521611045973,0.3962927701972975,-36.10207,18.656464,1
678b4b6b45ee875d7437c6a6167,2025-02-11T00:29:28.777357,user_3,67.0,3,10,31.179397,408.01,528.557,53,In Flow 🌊,0,Moderate Productivity,13,5,3,2,2,0,1,5,2,5,9,122,48,2,2,99,,16,[],2,5,9,1,1.0905473288529248,-0.07506177962449287,11.905296,-0.8683284,1
678b4b6b45ee875d7437c6a6168,2025-02-11T00:37:28.777357,user_3,71.4,1,3,35.492873,789.762,557.024,50,Focused 🎯,0,Moderate Productivity,20,0,2,0,8,1,1,5,0,3,8,143,36,7,2,49,,11,[],0,3,8,1,-0.9344497456582641,-0.38246530277041124,2.437207,-34.146885,1
678b4b6b45ee875d7437c6a6169,2025-02-11T00:46:28.777357,user_2,26.2,0,10,26.072018,488.131,794.441,44,Distracted 😕,0,Low Productivity,4,2,3,3,6,5,3,3,4,3,13,73,19,4,6,65,,20,[],4,3,13,0,3.2112998083373867,-1.2128381989628712,53.94075,28.561718,1
678b4b6b45ee875d7437c6a6170,2025-02-11T00:47:28.777357,user_2,61.9,2,1,36.91209,603.748,654.627,64,In Flow 🌊,0,Moderate Productivity,8,1,2,2,6,0,3,4,0,0,10,70,31,7,6,99,,10,[],0,0,10,1,-1.1850462616221247,-1.165438581074765,4.791377,9.285802,1
678b4b6b45ee875d7437c6a6171,2025-02-11T00:57:28.777357,user_2,47.2,0,10,44.889226,372.024,833.497,23,In Flow 🌊,0,Low Productivity,9,3,3,3,7,1,0,1,4,3,16,136,23,1,8,26,,23,[],4,3,16,0,3.5753411850709926,-0.5209926752368728,41.59848,14.149854,1
678b4b6b45ee875d7437c6a6172,2025-02-11T01:04:28.777357,user_1,68.6,4,10,53.979296,960.111,661.422,63,In Flow 🌊,0,Moderate Productivity,5,1,1,1,2,2,1,5,2,0,7,105,36,10,5,62,,9,[],2,0,7,1,-1.4014247646472977,-0.3673886185660429,-14.634599,-8.6932745,1
678b4b6b45ee875d7437c6a6173,2025-02-11T01:06:28.777357,user_3,44.0,0,7,5.469276,853.086,950.349,53,In Flow 🌊,0,Low Productivity,3,2,3,1,2,2,2,0,1,6,14,130,37,6,2,57,,21,[],1,6,14,0,2.495897028461732,-0.3661137051761569,37.693104,-18.563705,1
678b4b6b45ee875d7437c6a6174,2025-02-11T01:10:28.777357,user_3,31.2,1,5,41.811433,-20.652,851.1,28,Distracted 😕,0,Low Productivity,15,2,3,3,0,5,0,1,3,3,14,172,37,10,3,23,,20,[],3,3,14,0,3.362169526674378,-1.5519948637323264,56.384533,3.252972,1
678b4b6b45ee875d7437c6a6175,2025-02-11T01:13:28.777357,user_1,32.6,2,1,29.512522,539.6,863.612,50,Distracted 😕,0,Low Productivity,5,1,1,0,7,2,0,5,3,7,16,66,0,10,9,27,,26,[],3,7,16,0,4.121132938841768,0.6541478147897052,68.933044,-5.783097,1
678b4b6b45ee875d7437c6a6176,2025-02-11T01:16:28.777357,user_2,35.9,2,4,41.022688,483.154,828.203,58,Distracted 😕,0,Low Productivity,16,4,0,0,4,3,3,4,1,3,5,64,48,10,6,55,,9,[],1,3,5,1,0.008858020325002946,-1.8177923692391034,6.7177014,3.151516,1
678b4b6b45ee875d7437c6a6177,2025-02-11T01:24:28.777357,user_1,34.7,1,9,48.10553,234.03,990.619,40,Distracted 😕,0,Low Productivity,3,2,1,5,8,5,2,2,5,8,15,192,48,8,10,90,,28,[],5,8,15,0,5.409903763905262,0.6454822904068216,71.92628,8.033427,-1
678b4b6b45ee875d7437c6a6178,2025-02-11T01:31:28.777357,user_1,65.4,4,9,30.314425,791.129,469.576,49,In Flow 🌊,0,Moderate Productivity,2,3,0,4,3,2,1,0,2,4,6,198,35,3,7,100,,12,[],2,4,6,1,-0.004750579447571599,-0.21838392696520426,-14.67257,-21.421694,1
678b4b6b45ee875d7437c6a6179,2025-02-11T01:39:28.777357,user_2,43.0,5,9,52.111713,556.761,952.781,24,In Flow 🌊,0,Low Productivity,17,2,2,0,7,4,1,2,3,9,5,70,19,8,6,93,,17,[],3,9,5,0,2.8179145364489524,-0.19768951600070253,59.32383,-7.3150444,1
678b4b6b45ee875d7437c6a6180,2025-02-11T01:44:28.777357,user_1,94.0,4,7,54.753346,1105.548,173.218,82,Focused 🎯,0,High Productivity,1,3,2,1,4,3,0,2,1,5,1,120,3,2,0,61,"{'type': 'DEBUGGING_MASTER', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a6180_ach', 'timestamp': '2025-02-11T01:44:28.777357'}",7,[],1,5,1,2,-2.9128691849997423,2.0828271913107903,-45.991096,13.614717,1
678b4b6b45ee875d7437c6a6181,2025-02-11T01:49:28.777357,user_2,85.3,1,7,34.893492,1114.673,451.001,77,Focused 🎯,0,High Productivity,20,0,1,3,4,2,3,2,2,2,9,16,30,4,0,58,"{'type': 'DEBUGGING_MASTER', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a6181_ach', 'timestamp': '2025-02-11T01:49:28.777357'}",13,[],2,2,9,2,-1.1518423295534446,0.9218919743413687,-35.588737,-20.388292,1
678b4b6b45ee875d7437c6a6182,2025-02-11T01:50:28.777357,user_3,71.0,0,8,27.868713,773.746,621.76,79,Focused 🎯,0,Moderate Productivity,2,3,2,4,3,0,2,1,1,1,0,33,39,8,10,4,,2,[],1,1,0,1,-2.5836566445682196,-1.6925059922048995,-20.785429,9.567668,1
678b4b6b45ee875d7437c6a6183,2025-02-11T02:00:28.777357,user_1,34.5,2,4,44.446269,257.253,904.087,32,Distracted 😕,0,Low Productivity,10,1,3,2,7,5,1,1,3,3,12,159,17,4,2,94,,18,[],3,3,12,0,2.70062613481206,-1.2904765626541579,35.935764,5.044117,1
678b4b6b45ee875d7437c6a6184,2025-02-11T02:06:28.777357,user_3,68.3,4,5,39.173345,600.904,381.353,70,In Flow 🌊,0,High Productivity,19,4,3,1,5,2,0,5,0,0,6,177,45,10,0,63,,6,[],0,0,6,1,-2.3686169266624093,-0.9446969168954475,-54.04059,-14.171684,1
678b4b6b45ee875d7437c6a6185,2025-02-11T02:13:28.777357,user_3,69.3,1,5,52.78124,876.205,467.852,64,In Flow 🌊,0,High Productivity,10,2,1,5,10,0,0,3,2,3,5,108,7,3,8,15,,10,[],2,3,5,2,-1.0807371503026486,0.5135317818403109,-4.8229814,-23.573505,1
678b4b6b45ee875d7437c6a6186,2025-02-11T02:17:28.777357,user_2,60.9,3,5,49.586623,752.962,417.946,71,In Flow 🌊,0,Moderate Productivity,20,3,3,0,9,3,1,4,2,5,9,36,28,5,1,93,,16,[],2,5,9,1,0.2618951469645546,1.2780441272905294,15.819181,-27.664799,1
678b4b6b45ee875d7437c6a6187,2025-02-11T02:21:28.777357,user_2,51.8,2,3,29.973685,520.091,973.518,45,In Flow 🌊,0,Low Productivity,7,4,2,0,6,3,1,3,1,1,10,66,48,1,4,38,,12,[],1,1,10,1,0.492174007524495,-2.097609464904606,24.227959,14.129288,1
678b4b6b45ee875d7437c6a6188,2025-02-11T02:27:28.777357,user_2,62.4,2,7,35.872863,983.842,684.622,53,In Flow 🌊,0,Moderate Productivity,8,5,0,5,1,5,1,0,2,0,4,76,48,10,0,90,,6,[],2,0,4,1,-1.4317793469350233,-1.5197373121107463,13.887764,9.347342,1
678b4b6b45ee875d7437c6a6189,2025-02-11T02:34:28.777357,user_2,32.1,3,4,31.648347,232.198,897.114,43,Distracted 😕,0,Low Productivity,1,0,1,1,5,0,1,4,4,2,9,125,27,2,2,18,,15,[],4,2,9,0,2.4594735439626283,-1.9513681772492117,41.79728,19.289127,1
678b4b6b45ee875d7437c6a6190,2025-02-11T02:43:28.777357,user_1,53.2,5,3,21.884331,311.238,618.1,48,In Flow 🌊,0,Moderate Productivity,3,3,1,5,2,2,0,3,1,3,10,159,24,3,7,61,,14,[],1,3,10,1,0.8566200103448646,-1.2053921594089911,36.559505,-14.487456,1
678b4b6b45ee875d7437c6a6191,2025-02-11T02:53:28.777357,user_3,52.9,4,5,35.039475,603.351,726.021,59,In Flow 🌊,0,Moderate Productivity,19,5,3,4,6,2,3,4,1,1,7,167,33,2,9,61,,9,[],1,1,7,1,-0.6198004414959906,-1.6743170486593513,-0.61017877,-11.016747,1
678b4b6b45ee875d7437c6a6192,2025-02-11T02:56:28.777357,user_1,74.2,0,1,41.988231,951.39,199.786,97,Focused 🎯,0,High Productivity,9,0,1,3,2,1,0,0,1,2,5,134,12,7,3,39,"{'type': 'DEBUGGING_MASTER', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a6192_ach', 'timestamp': '2025-02-11T02:56:28.777357'}",8,[],1,2,5,2,-2.615308448334888,1.1147979941813686,-50.349934,24.320932,1
678b4b6b45ee875d7437c6a6193,2025-02-11T03:06:28.777357,user_2,61.5,5,3,46.93938,865.157,639.591,67,In Flow 🌊,0,Moderate Productivity,10,3,3,0,0,0,1,5,0,5,1,131,33,7,5,26,,6,[],0,5,1,1,-1.7581553286478766,-0.22106798669044925,7.506764,2.2874722,1
678b4b6b45ee875d7437c6a6194,2025-02-11T03:08:28.777357,user_1,100.0,4,6,45.49327,1071.768,163.538,89,Focused 🎯,0,High Productivity,13,0,1,2,9,4,3,5,1,3,4,123,14,8,9,63,"{'type': 'CLEAN_CODE_CHAMPION', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a6194_ach', 'timestamp': '2025-02-11T03:08:28.777357'}",8,[],1,3,4,2,-3.007675966594977,1.5988453246409162,-48.861515,-14.146031,1
678b4b6b45ee875d7437c6a6195,2025-02-11T03:13:28.777357,user_1,37.0,1,9,19.05123,276.608,923.951,42,Distracted 😕,0,Low Productivity,4,2,2,4,5,4,3,2,5,2,9,192,9,9,6,100,,16,[],5,2,9,0,2.982799951772795,-2.2706384013307646,49.571262,28.143703,1
678b4b6b45ee875d7437c6a6196,2025-02-11T03:23:28.777357,user_1,76.1,3,5,44.613291,928.899,514.182,39,Focused 🎯,0,Moderate Productivity,14,3,1,5,3,1,2,0,1,4,7,140,25,8,10,29,,12,[],1,4,7,1,-0.5858942822282455,0.19156189483237274,6.2588716,29.473217,1
678b4b6b45ee875d7437c6a6197,2025-02-11T03:32:28.777357,user_2,68.4,0,9,47.958643,847.683,561.2,64,In Flow 🌊,0,Moderate Productivity,2,5,0,1,10,3,1,0,1,0,6,76,26,6,8,40,,7,[],1,0,6,1,-1.9718010843744151,-0.7547578751302558,-3.5044773,13.862224,1
678b4b6b45ee875d7437c6a6198,2025-02-11T03:33:28.777357,user_2,51.7,3,10,37.602813,367.826,507.352,86,In Flow 🌊,0,Moderate Productivity,3,3,3,3,0,0,0,2,0,5,9,148,15,3,7,18,,14,[],0,5,9,1,-0.11831984840968604,0.45792636238971324,-22.190445,29.771446,1
678b4b6b45ee875d7437c6a6199,2025-02-11T03:39:28.777357,user_1,59.7,3,1,28.050887,711.935,494.682,52,In Flow 🌊,0,Moderate Productivity,5,0,0,0,0,2,0,3,2,3,10,151,42,3,2,44,,15,[],2,3,10,1,0.5582742787398777,-0.14298237388121898,20.111832,18.754524,1
678b4b6b45ee875d7437c6a6200,2025-02-11T03:42:28.777357,user_3,64.5,5,10,31.987621,1069.379,569.019,57,In Flow 🌊,0,Moderate Productivity,9,4,2,0,7,3,2,0,1,2,6,168,0,6,7,51,,9,[],1,2,6,1,-1.2485994339812112,-0.5298920502528639,-1.760881,23.72431,1
678b4b6b45ee875d7437c6a6201,2025-02-11T03:50:28.777357,user_2,75.3,3,5,53.395048,1088.204,369.894,57,Focused 🎯,0,High Productivity,9,1,3,4,0,4,2,4,0,0,7,177,15,10,3,26,"{'type': 'PRODUCTIVITY_GURU', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a6201_ach', 'timestamp': '2025-02-11T03:50:28.777357'}",7,[],0,0,7,2,-2.7801995877620924,0.06897438826328592,-40.04169,-5.1832085,1
678b4b6b45ee875d7437c6a6202,2025-02-11T03:53:28.777357,user_1,40.4,3,2,36.398864,378.197,502.874,65,In Flow 🌊,0,Moderate Productivity,14,1,2,2,0,1,3,2,3,10,7,84,16,10,9,12,,20,[],3,10,7,0,2.722803866800758,1.1695412128066798,51.06256,-8.743669,1
678b4b6b45ee875d7437c6a6203,2025-02-11T03:57:28.777357,user_2,78.6,0,9,55.6516,987.65,461.394,73,Focused 🎯,0,High Productivity,13,1,1,4,8,1,0,3,0,4,4,121,39,1,10,6,"{'type': 'DEBUGGING_MASTER', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a6203_ach', 'timestamp': '2025-02-11T03:57:28.777357'}",8,[],0,4,4,2,-2.315701508562166,0.8104637272659824,-46.04086,-39.213158,1
678b4b6b45ee875d7437c6a6204,2025-02-11T03:59:28.777357,user_2,44.5,2,3,48.277818,804.401,498.685,68,In Flow 🌊,0,Moderate Productivity,12,4,3,0,9,4,0,3,4,7,20,75,11,1,8,11,,31,[],4,7,20,0,3.9205960665334456,3.064116662375847,78.430244,-9.609413,-1
678b4b6b45ee875d7437c6a6205,2025-02-11T04:01:28.777357,user_2,46.4,3,1,44.849299,580.254,1068.459,41,In Flow 🌊,0,Low Productivity,5,1,2,5,3,5,0,5,3,5,17,54,24,7,10,59,,25,[],3,5,17,0,3.639533147317098,0.3605840513262059,49.73375,7.0555663,1
678b4b6b45ee875d7437c6a6206,2025-02-11T04:05:28.777357,user_2,32.3,2,3,31.568996,608.849,860.341,38,Distracted 😕,0,Low Productivity,16,5,2,4,7,0,2,4,2,7,17,163,20,9,8,13,,26,[],2,7,17,0,3.948200975692916,0.4899859502357302,63.774807,-8.700634,1
678b4b6b45ee875d7437c6a6207,2025-02-11T04:10:28.777357,user_2,63.5,2,1,41.363314,819.332,522.491,73,In Flow 🌊,0,Moderate Productivity,3,1,1,2,8,3,2,3,2,5,5,46,13,4,0,17,,12,[],2,5,5,1,-0.3433930332471485,0.7936123351216722,-23.637001,-29.909166,1
678b4b6b45ee875d7437c6a6208,2025-02-11T04:16:28.777357,user_3,74.5,4,7,55.2799,841.878,634.736,58,Focused 🎯,0,Moderate Productivity,18,1,1,3,7,2,2,3,1,4,5,167,19,5,9,79,,10,[],1,4,5,1,-1.0872254908862904,0.2892868977377516,-7.8104563,-28.836527,1
678b4b6b45ee875d7437c6a6209,2025-02-11T04:24:28.777357,user_1,46.9,3,10,43.763718,828.479,807.614,61,In Flow 🌊,0,Low Productivity,3,0,3,3,6,2,3,0,3,9,18,118,12,2,10,62,,30,[],3,9,18,0,4.099881934950346,2.606615386236816,62.5727,-11.928319,-1
678b4b6b45ee875d7437c6a6210,2025-02-11T04:34:28.777357,user_2,38.7,2,8,34.130011,345.328,1061.383,33,Distracted 😕,0,Low Productivity,10,4,1,2,2,4,2,0,5,7,10,193,30,4,2,39,,22,[],5,7,10,0,4.489709276624773,-0.5799300767486902,57.657227,21.568977,1
678b4b6b45ee875d7437c6a6211,2025-02-11T04:43:28.777357,user_3,43.3,4,2,23.860513,579.212,807.382,42,In Flow 🌊,0,Low Productivity,2,5,3,5,6,5,0,0,1,3,12,76,4,3,0,84,,16,[],1,3,12,1,1.3831149519965389,-1.0399636896400029,34.36188,2.0732327,1
678b4b6b45ee875d7437c6a6212,2025-02-11T04:46:28.777357,user_2,49.5,4,7,31.275185,463.069,687.853,55,In Flow 🌊,0,Moderate Productivity,9,1,2,3,8,3,0,2,2,8,17,160,12,10,2,79,,27,[],2,8,17,0,3.598078202906878,1.6480262088638236,67.18349,-14.39224,1
678b4b6b45ee875d7437c6a6213,2025-02-11T04:56:28.777357,user_2,29.9,0,9,38.151661,558.127,880.383,43,Distracted 😕,0,Low Productivity,6,5,0,3,1,3,1,0,5,2,18,56,7,3,3,17,,25,[],5,2,18,0,4.065749941234632,-0.24550994771660303,58.38234,35.27132,-1
678b4b6b45ee875d7437c6a6214,2025-02-11T04:57:28.777357,user_2,52.1,5,4,45.69508,778.396,890.799,37,In Flow 🌊,0,Low Productivity,14,0,2,3,1,1,3,0,1,1,6,22,15,10,7,33,,8,[],1,1,6,1,-0.5943816853661849,-1.8720829328401367,13.608462,35.16964,1
678b4b6b45ee875d7437c6a6215,2025-02-11T05:03:28.777357,user_3,74.3,3,7,33.297462,901.743,633.137,68,Focused 🎯,0,Moderate Productivity,15,4,0,5,8,5,1,5,2,5,1,115,22,9,7,44,,8,[],2,5,1,1,-0.9542096260743089,-0.12864392231949043,-1.0241256,-14.524287,1
678b4b6b45ee875d7437c6a6216,2025-02-11T05:08:28.777357,user_1,92.3,1,1,47.301611,1213.452,265.932,57,Focused 🎯,0,High Productivity,18,2,1,5,10,5,0,4,0,0,1,118,5,1,8,85,"{'type': 'PRODUCTIVITY_GURU', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a6216_ach', 'timestamp': '2025-02-11T05:08:28.777357'}",1,[],0,0,1,2,-4.2117892355231765,-0.3791886945614847,-12.057189,-21.415682,-1
678b4b6b45ee875d7437c6a6217,2025-02-11T05:11:28.777357,user_2,65.8,1,10,62.324792,585.218,750.854,71,In Flow 🌊,0,Moderate Productivity,6,3,0,3,7,0,3,0,1,0,9,41,27,10,1,54,,10,[],1,0,9,1,-1.2668201378808117,-0.3423712463005147,18.009787,35.207954,1
678b4b6b45ee875d7437c6a6218,2025-02-11T05:21:28.777357,user_2,55.9,5,7,33.949151,474.838,903.419,47,In Flow 🌊,0,Low Productivity,2,0,3,2,1,1,2,3,0,0,0,168,37,7,5,48,,0,[],0,0,0,1,-2.0947801239914106,-3.398983788363702,-6.083062,16.206247,1
678b4b6b45ee875d7437c6a6219,2025-02-11T05:31:28.777357,user_3,35.3,2,1,36.863,614.149,945.542,50,Distracted 😕,0,Low Productivity,1,2,2,3,6,5,3,1,5,2,11,146,50,10,9,32,,18,[],5,2,11,0,2.727664975908085,-1.1141811748947712,49.001728,10.665755,1
678b4b6b45ee875d7437c6a6220,2025-02-11T05:40:28.777357,user_3,57.3,4,10,44.348333,750.508,989.885,41,In Flow 🌊,0,Low Productivity,6,3,0,4,6,1,2,2,0,5,5,23,2,10,8,94,,10,[],0,5,5,1,-0.12139474292404674,-0.9832409798003496,3.0318742,36.086216,1
678b4b6b45ee875d7437c6a6221,2025-02-11T05:50:28.777357,user_1,88.2,1,1,46.240255,1098.433,420.709,62,Focused 🎯,0,High Productivity,17,3,0,1,1,4,3,3,0,3,10,52,36,9,9,18,"{'type': 'DEBUGGING_MASTER', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a6221_ach', 'timestamp': '2025-02-11T05:50:28.777357'}",13,[],0,3,10,2,-1.6269269666843582,1.0846539278583094,-42.874813,0.6775623,1
678b4b6b45ee875d7437c6a6222,2025-02-11T05:51:28.777357,user_1,67.0,5,10,46.805698,673.529,587.049,61,In Flow 🌊,0,Moderate Productivity,11,2,0,3,1,0,1,5,1,1,8,43,21,6,2,35,,10,[],1,1,8,1,-1.0908746462028527,-0.4400960027340705,-14.082776,8.543887,1
678b4b6b45ee875d7437c6a6223,2025-02-11T05:58:28.777357,user_2,59.6,0,6,47.458758,854.785,431.531,77,In Flow 🌊,0,High Productivity,6,4,0,5,5,2,1,4,2,0,5,66,41,1,4,65,,7,[],2,0,5,2,-1.8562906587029842,-0.45354461138292396,-25.633139,-11.109399,1
678b4b6b45ee875d7437c6a6224,2025-02-11T06:02:28.777357,user_2,38.2,5,2,44.718989,139.357,953.5,42,Distracted 😕,0,Low Productivity,4,5,0,1,1,1,1,3,2,10,7,169,19,3,6,18,,19,[],2,10,7,0,3.252403876366059,0.06484118128977334,50.73186,-10.740807,1
678b4b6b45ee875d7437c6a6225,2025-02-11T06:04:28.777357,user_2,56.0,4,4,48.479195,731.649,572.474,49,In Flow 🌊,0,Moderate Productivity,18,3,3,2,5,2,1,5,1,4,1,35,24,4,3,51,,6,[],1,4,1,1,-1.1936039936171035,-0.9007029155819568,-6.697999,-6.526113,1
678b4b6b45ee875d7437c6a6226,2025-02-11T06:07:28.777357,user_3,68.8,1,9,53.075471,549.925,438.379,73,In Flow 🌊,0,Moderate Productivity,3,4,0,5,7,2,3,5,0,1,3,39,31,7,6,84,,4,[],0,1,3,2,-2.7218802401980557,-0.7999083127186952,-24.311134,-13.104789,1
678b4b6b45ee875d7437c6a6227,2025-02-11T06:16:28.777357,user_1,82.3,5,2,49.633027,936.73,374.997,79,Focused 🎯,0,High Productivity,18,4,0,1,1,1,3,4,1,2,8,82,32,7,0,27,"{'type': 'DEBUGGING_MASTER', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a6227_ach', 'timestamp': '2025-02-11T06:16:28.777357'}",11,[],1,2,8,2,-1.8509952810304653,1.102687420239154,-50.345615,-19.117413,1
678b4b6b45ee875d7437c6a6228,2025-02-11T06:23:28.777357,user_1,46.8,0,3,60.685618,959.864,683.9,53,In Flow 🌊,0,Moderate Productivity,8,0,2,3,10,3,3,2,2,3,10,49,36,6,6,86,,15,[],2,3,10,1,0.34710483242923745,0.37969345700735685,18.008553,-32.630386,1
678b4b6b45ee875d7437c6a6229,2025-02-11T06:33:28.777357,user_3,41.6,4,8,44.131978,627.925,770.227,53,In Flow 🌊,0,Low Productivity,13,4,0,0,6,2,3,2,3,2,16,72,19,8,6,93,,21,[],3,2,16,0,2.2423716199951693,-0.05026680336228867,36.956356,14.340377,1
